ID,Name,Predicted Value,Dataset,Position
277794,A. Manyoma,2931000.0,Training,MID
201303,R. Falk,3236400.0,Training,MID
272602,V. Carboni,5425000.0,Training,MID
268892,J. Ardila,230200.0,Training,MID
264375,C. Torres,574000.0,Training,MID
235945,Marc Roca,14855000.0,Training,MID
223154,O. Tufan,2954000.0,Training,MID
275972,B. Pointon,727250.0,Training,MID
248243,E. Camavinga,67086500.0,Training,MID
269860,E. Rroca,558000.0,Training,MID
70334,J. Recoba,1398000.0,Training,MID
266480,Kang Ui Chan,100100.0,Training,MID
278140,M. Almeida,950000.0,Training,MID
256725,Fábio Carvalho,8501000.0,Training,MID
261929,He Longhai,239500.0,Training,MID
279603,Olabarrieta,1360000.0,Training,MID
266010,G. de Regt,1194000.0,Training,MID
269523,Cai Haochang,62900.0,Training,MID
277356,M. Diop,1183000.0,Training,MID
263947,Antony,2209000.0,Training,MID
235619,M. Edwards,16560000.0,Training,MID
268439,T. Collyer,1230000.0,Training,MID
178319,W. Brama,246900.0,Training,MID
266041,L. Koleosho,6580450.0,Training,MID
273606,M. Ferreira,550000.0,Training,MID
262103,D. MacKay,672500.0,Training,MID
271934,E. Brítez,899000.0,Training,MID
233064,M. Mount,18555000.0,Training,MID
250807,H. Dervişoğlu,1243900.0,Training,MID
262770,V. Meien,364000.0,Training,MID
272199,Mirari Uria,514250.0,Training,MID
252383,R. Zerrouki,5210000.0,Training,MID
263996,A. Sporrong,439250.0,Training,MID
265514,J. James,2903000.0,Training,MID
278084,M. Musiałowski,575000.0,Training,MID
211022,Rubén García,13146000.0,Training,MID
261443,R. Sordo,2634000.0,Training,MID
223989,N. Husin,406250.0,Training,MID
262267,R. Oratmangoen,982750.0,Training,MID
274716,L. Malagrida,573250.0,Training,MID
202493,Aleix Vidal,3192250.0,Training,MID
214770,D. González,522650.0,Training,MID
264896,C. Bizet,833900.0,Training,MID
229742,H. Alpsoy,806000.0,Training,MID
270750,P. Müller,448250.0,Training,MID
275785,Ronald,2534000.0,Training,MID
263942,H. YamamiCF,324250.0,Training,MID
239482,Galeno,21922500.0,Training,MID
220710,H. Wilson,5842000.0,Training,MID
264555,I. Laquintana,2331000.0,Training,MID
276780,S. Salem,110200.0,Training,MID
274738,M. Machuca,519500.0,Training,MID
277501,P. Dahl,1191000.0,Training,MID
278962,M. CisseB,200000.0,Training,MID
263469,M. Kaba,3432000.0,Training,MID
266756,A. Lowry,1798000.0,Training,MID
279239,J. Addai,2202000.0,Training,MID
267823,L. Mullan,119600.0,Training,MID
240837,M. Yandaş,1808000.0,Training,MID
268753,F. Tait,1095750.0,Training,MID
274636,A. Bannon,132700.0,Training,MID
248793,M. Wieffer,29545000.0,Training,MID
270599,L. Rolón,498000.0,Training,MID
266875,J. Bakke,518500.0,Training,MID
271719,K. Palumets,545500.0,Training,MID
266831,I. Sebaoui,2300000.0,Training,MID
274253,R. Rocabado,400000.0,Training,MID
266126,Murilo,770750.0,Training,MID
279102,A. Young,130400.0,Training,MID
265447,C. Torrejón,731750.0,Training,MID
200478,J. Hendrick,962750.0,Training,MID
268887,A. Myklebust,251350.0,Training,MID
272873,P. Hronek,1144250.0,Training,MID
260867,P. Starzyński,999500.0,Training,MID
269339,R. GołębiowskiCF,539750.0,Training,MID
232610,T. Asano,4645750.0,Training,MID
268933,Huang Yushen,108900.0,Training,MID
271631,J. Asprilla,1097000.0,Training,MID
71634,E. da Silva Moreira,826000.0,Training,MID
278207,N. Edjouma,1000000.0,Training,MID
275101,B. Kamungo,1400000.0,Training,MID
202514,F. Ardizzone,549250.0,Training,MID
277922,K. Doyle,523250.0,Training,MID
202648,Sergi Darder,28835000.0,Training,MID
167005,V. Fayzulin,849250.0,Training,MID
265224,H. Cain,268870.0,Training,MID
229285,D. Gnaase,1035750.0,Training,MID
275986,Álex Sancris,1974000.0,Training,MID
273824,T. Trusty,249500.0,Training,MID
264159,Iker Benito,1901000.0,Training,MID
276906,F. Dicke,1204000.0,Training,MID
41874,B. Pedretti,482000.0,Training,MID
270737,J. Dhas,51200.0,Training,MID
276337,A. Keller,1588000.0,Training,MID
256104,T. Tessmann,6011250.0,Training,MID
252448,J. Leweling,8445500.0,Training,MID
269027,Asqer Afrden,539750.0,Training,MID
276047,V. Harper,870250.0,Training,MID
271806,V. Serdeniuk,131100.0,Training,MID
256199,A. Valencia,2070000.0,Training,MID
272904,Pedro Alemañ,491500.0,Training,MID
277871,D. Tıknaz,1630000.0,Training,MID
276686,F. Karbowy,375200.0,Training,MID
259612,J. Castillo,1692000.0,Training,MID
263625,W. Ackx,451750.0,Training,MID
267692,E. Sildnes,237600.0,Training,MID
261740,J. Brand,8455600.0,Training,MID
225075,J. Günther-Schmidt,463250.0,Training,MID
261282,S. Pearson,498250.0,Training,MID
230983,M. FirenzeCF,475250.0,Training,MID
270897,D. Andrei,1250000.0,Training,MID
277016,N. Daniel Bruce,190400.0,Training,MID
267217,S. Coffey,1725400.0,Training,MID
242964,A. Gordon,42682500.0,Training,MID
271116,B. Baker-Boaitey,455250.0,Training,MID
242402,A. Eisa,498500.0,Training,MID
1419,P. Vieira,6275600.0,Training,MID
266686,N. Buck,1801000.0,Training,MID
162891,D. Jones,192700.0,Training,MID
264428,G. Likonza,720500.0,Training,MID
279816,F. Nicola,1394000.0,Training,MID
277319,A. Servian,314500.0,Training,MID
242332,G. Busio,6482050.0,Training,MID
238017,T. Receveur,317350.0,Training,MID
190848,Paulinho,290500.0,Training,MID
272817,B. Cambridge,375000.0,Training,MID
277807,K. Þórðarson,612000.0,Training,MID
268531,De Pedro,874500.0,Training,MID
275647,J. Arizala,1117000.0,Training,MID
275448,B. Aydoğmuş,348250.0,Training,MID
274993,M. Wörner,325250.0,Training,MID
279656,N. Amadin,524250.0,Training,MID
275519,A. Aherne,92950.0,Training,MID
265618,W. Ayoví,1046340.0,Training,MID
247028,A. Král,7130000.0,Training,MID
264420,Guille Bernabéu,548250.0,Training,MID
264500,R. Idowu,496250.0,Training,MID
275682,K. Lhungdim,151700.0,Training,MID
275289,B. Isola,465500.0,Training,MID
263344,M. Riou,944000.0,Training,MID
273770,I. Tapia,558200.0,Training,MID
266331,Hugo Álvarez,2488000.0,Training,MID
227622,S. Spierings,3616000.0,Training,MID
237185,J. Davies,400750.0,Training,MID
268437,O. Forson,1799000.0,Training,MID
259522,B. Dárdai,2585000.0,Training,MID
213388,F. Tait,3483000.0,Training,MID
237512,G. Togni,2485000.0,Training,MID
278851,A. Karababa,424250.0,Training,MID
277489,P. Singh,94950.0,Training,MID
270345,N. Thomas,1842000.0,Training,MID
255971,S. Hezze,15761700.0,Training,MID
179765,E. Vecchio,1351000.0,Training,MID
267909,K. Andrade,1502000.0,Training,MID
278963,S. Da Costa,207300.0,Training,MID
274773,S. Farrelly,909500.0,Training,MID
278416,L. Toledo Pacheco,639750.0,Training,MID
277030,K. Bozhanaj,1587000.0,Training,MID
272072,Alba Ruiz,103950.0,Training,MID
272597,M. Adus,108200.0,Training,MID
261202,N. Chadli,718250.0,Training,MID
242725,K. Thorstvedt,3974850.0,Training,MID
277820,N. Lahmadi,1513000.0,Training,MID
213696,M. Willock,299500.0,Training,MID
276116,M. Al Mutairi,218550.0,Training,MID
254142,J. Bell,2010000.0,Training,MID
258171,Hannibal,3600000.0,Training,MID
263457,F. Vera,686250.0,Training,MID
272669,L. Mosquera,550000.0,Training,MID
211368,Bruma,9605000.0,Training,MID
211274,M. Pérez Guedes,1809250.0,Training,MID
269840,M. Sarıkaya,929500.0,Training,MID
267523,M. Canales,1816050.0,Training,MID
275565,J. Al Yami,189500.0,Training,MID
206114,K. Olsson,4065000.0,Training,MID
262593,M. Seiffert,878500.0,Training,MID
274894,G. Zuma,922100.0,Training,MID
264710,E. Boateng,819250.0,Training,MID
262949,Marcos Silva,1696000.0,Training,MID
275848,P. Rohlupuia,67800.0,Training,MID
266394,Kim Jeong Hyun,177150.0,Training,MID
266413,N. Dundas,149800.0,Training,MID
262173,R. Norheim,607500.0,Training,MID
271008,L. Frroku,308250.0,Training,MID
271361,E. Çetinkaya,876000.0,Training,MID
199189,R. Barkley,13510000.0,Training,MID
263790,Léo Chú,1221200.0,Training,MID
275173,Ma Yujun,99500.0,Training,MID
263859,Pedro Lubamba,299250.0,Training,MID
263714,E. McJannet,421250.0,Training,MID
261151,M. Hussein,133580.0,Training,MID
265843,F. Robert,1677100.0,Training,MID
267427,A. Makin,373750.0,Training,MID
271710,Y. Bamidele,1069000.0,Training,MID
261880,Juninho Rocha,840750.0,Training,MID
261535,M. Acosta,1096000.0,Training,MID
273947,E. Lindkvist,350000.0,Training,MID
266851,I. Thiam,1100000.0,Training,MID
271047,A. Monis,496750.0,Training,MID
261861,J. Moylan,895000.0,Training,MID
235424,D. Samassékou,4191000.0,Training,MID
251011,Kirian,10445000.0,Training,MID
276534,B. Westermeier,843000.0,Training,MID
272822,Li Junfeng,69900.0,Training,MID
192732,E. Prib,300350.0,Training,MID
263858,I. Ziani,487250.0,Training,MID
275320,Q. Ezimet,90650.0,Training,MID
259570,F. Orozco,2141000.0,Training,MID
253055,I. Jones,3088000.0,Training,MID
266885,M. Gambos,613750.0,Training,MID
263186,H. Sjögrell,496750.0,Training,MID
182103,E. Arévalo Ríos,114650.0,Training,MID
267909,K. Andrade,1502000.0,Training,MID
240319,T. Tillman,2577550.0,Training,MID
265011,S. Julini,3797950.0,Training,MID
279480,N. Al Bishri,230800.0,Training,MID
237043,R. Alvarado,1625000.0,Training,MID
273097,K. González,216800.0,Training,MID
199394,Diego Maurício,918750.0,Training,MID
272136,Paula Arana,2481800.0,Training,MID
213613,S. Gustafson,1234000.0,Training,MID
189383,M. Albæk,323250.0,Training,MID
266448,A. van Axel Dongen,1695000.0,Training,MID
278660,Zine,1598000.0,Training,MID
263620,R. Lavia,11795000.0,Training,MID
205983,D. Đoković,357450.0,Training,MID
277873,A. Nita,169700.0,Training,MID
204830,Vadillo,1357750.0,Training,MID
273751,A. Al Mughis,110100.0,Training,MID
260466,İ. Yüksek,13960000.0,Training,MID
264545,J. Rubiano,321750.0,Training,MID
263633,O. Dasa,1451200.0,Training,MID
267617,C. Penayo,509250.0,Training,MID
278173,F. de León,503250.0,Training,MID
263929,M. Cancellieri,5480000.0,Training,MID
240654,Carles Pérez,8131200.0,Training,MID
168542,David Silva,12825000.0,Training,MID
267955,M. Pernía,475000.0,Training,MID
270659,A. Onischenko,452250.0,Training,MID
264156,M. Cantave,322500.0,Training,MID
208450,Andreas Pereira,13670000.0,Training,MID
272861,N. Watson,729500.0,Training,MID
268685,J. Hopkins,374000.0,Training,MID
273853,K. Guca,139600.0,Training,MID
197117,I. FetfatzidisCF,668480.0,Training,MID
261745,L. Günther,2217000.0,Training,MID
199912,S. Kittel,1153000.0,Training,MID
277897,B. Elliott,1300000.0,Training,MID
272923,L. de los Santos,1897000.0,Training,MID
267468,J. Noguera,799750.0,Training,MID
272967,D. Al Saed,1075840.0,Training,MID
268633,C. Whitaker,375000.0,Training,MID
270097,V. Garofalo,644500.0,Training,MID
271807,E. Nwaneri,2273000.0,Training,MID
246113,Adrià Pedrosa,8950600.0,Training,MID
236593,C. Stengs,14355000.0,Training,MID
261533,S. Guerrero,623750.0,Training,MID
277918,B. Johnson,1000000.0,Training,MID
278466,L. Arnijas,395000.0,Training,MID
265725,A. Barco,1505000.0,Training,MID
72656,J. Mercado,3600000.0,Training,MID
265817,I. Modi,109800.0,Training,MID
261723,Tang Wen,681080.0,Training,MID
263769,L. Tol,475000.0,Training,MID
216594,N. Fekir,28725000.0,Training,MID
227911,R. Leal,888000.0,Training,MID
271308,R. Odada,662250.0,Training,MID
269343,J. Podgórski,491000.0,Training,MID
156544,M. Martens,2692000.0,Training,MID
277808,T. Barnett,552250.0,Training,MID
239676,K. Taylor,260100.0,Training,MID
235973,S. Szymański,20466900.0,Training,MID
207553,M. Rohdén,1518500.0,Training,MID
179605,A. Taarabt,3387000.0,Training,MID
226584,P. Aránguiz,1147250.0,Training,MID
276706,A. Vergara,974000.0,Training,MID
235618,K. Wilson,1443000.0,Training,MID
3395,S. Wright-Phillips,415400.0,Training,MID
186783,A. Adomah,158150.0,Training,MID
263871,J. Nodake,218150.0,Training,MID
268438,Alejandro Garnacho,37205000.0,Training,MID
242619,C. Doucouré,24785900.0,Training,MID
264521,J. Micolta,446500.0,Training,MID
271936,N. El Ouarti,243600.0,Training,MID
265585,B. Darjee,97100.0,Training,MID
265197,A. Benarous,951250.0,Training,MID
277006,F. Echevarría,724500.0,Training,MID
51720,F. Tavano,351300.0,Training,MID
263716,Papu Mendes,250000.0,Training,MID
261418,Yaya Toure,525000.0,Training,MID
252285,A. Méndez,2456000.0,Training,MID
277199,M. Wolf,372250.0,Training,MID
268290,N. Theisinger,249600.0,Training,MID
276071,E. Hoti,645750.0,Training,MID
270329,T. Bjelde,602900.0,Training,MID
271074,S. Stanic-Floody,143860.0,Training,MID
278050,B. Poczobut,231800.0,Training,MID
246172,S. Chukwueze,28095700.0,Training,MID
220187,M. Jay,319250.0,Training,MID
279689,E. Meza,829750.0,Training,MID
265875,H. Fercocq,2079300.0,Training,MID
268836,E. Addo,516000.0,Training,MID
204193,T. Trybull,1055250.0,Training,MID
203067,D. Chará,429700.0,Training,MID
212198,Bruno Fernandes,77555000.0,Training,MID
198031,Sérgio Oliveira,4173250.0,Training,MID
252143,Daniel Bragança,20530000.0,Training,MID
262647,S. Aigner,357000.0,Training,MID
268343,C. Kabuye,373250.0,Training,MID
266459,S. Ogrinec,1168000.0,Training,MID
268922,Zhang Yue,71400.0,Training,MID
274218,R. Van Den Bergh,476750.0,Training,MID
228595,G. Prömel,7186000.0,Training,MID
278156,M. Grimaldi,550000.0,Training,MID
242602,J. Vagnoman,7620000.0,Training,MID
279529,L. Mendicino,501000.0,Training,MID
277344,É. Fitzgerald,109600.0,Training,MID
245988,L. Connell,1526000.0,Training,MID
276070,T. Devlin,1396000.0,Training,MID
276124,M. Arrasco,300000.0,Training,MID
232669,S. Singh,373000.0,Training,MID
273571,M. Poom,424000.0,Training,MID
261000,R. Ríos,836000.0,Training,MID
264805,H. BirtwistleB,321500.0,Training,MID
232711,J. Stage,7860000.0,Training,MID
264738,Arnau Ortiz,1298000.0,Training,MID
266287,Anderson Leite,362750.0,Training,MID
260369,L. Kerber,2774000.0,Training,MID
273555,J. Panayotou,518750.0,Training,MID
276692,A. Gheorghiță,973500.0,Training,MID
277713,E. Çavuş,239400.0,Training,MID
255594,K. Saito,4955350.0,Training,MID
276485,P. Masini,448750.0,Training,MID
261079,Cheon Ji Hyeon,171000.0,Training,MID
270355,L. Doucet,2332000.0,Training,MID
192253,F. Sciacca,457500.0,Training,MID
263848,J. Dupree,62700.0,Training,MID
278038,A. Lefebvre,444750.0,Training,MID
269705,D. Scherhant,2290000.0,Training,MID
210826,F. Gallegos,899000.0,Training,MID
226877,Ivo Rodrigues,2323000.0,Training,MID
278814,Marcos Peña,604950.0,Training,MID
214047,M. Uribe,21115000.0,Training,MID
263990,E. Taylor,267700.0,Training,MID
277769,F. Zuccon,1957600.0,Training,MID
267311,M. DiGrande,810250.0,Training,MID
252025,K. Koindredi,2982000.0,Training,MID
276693,Carlos Jatobá,597500.0,Training,MID
248872,R. Sánchez,7280000.0,Training,MID
246,P. Scholes,2610000.0,Training,MID
242414,Yao Junsheng,392750.0,Training,MID
155355,Lee Chung Yong,429150.0,Training,MID
260826,R. Cabral,2104250.0,Training,MID
237825,N. Kirby,549500.0,Training,MID
237379,M. Worthington,373500.0,Training,MID
266045,N. Wallenberg,250000.0,Training,MID
264205,N. Angulo,2279000.0,Training,MID
277940,Joan Ruiz,548500.0,Training,MID
207439,L. Paredes,13410500.0,Training,MID
238235,H. Vetlesen,4542000.0,Training,MID
279453,J. Morantes,558490.0,Training,MID
276898,G. Glapka,351500.0,Training,MID
207878,A. Kajević,243050.0,Training,MID
261485,A. Cardozo,672250.0,Training,MID
45119,Mikel Arteta,5158750.0,Training,MID
263857,D. Tkacz,523750.0,Training,MID
275738,S. Seitz,940000.0,Training,MID
274321,H. Kitapçı,398750.0,Training,MID
262353,G. Sangaré,1273250.0,Training,MID
265294,M. Connolly,12201400.0,Training,MID
275071,E. Gökay,523250.0,Training,MID
273712,G. Kanellopoulos,741500.0,Training,MID
264756,Y. Quiñones,1695000.0,Training,MID
260856,Y. Funabashi,243500.0,Training,MID
261532,A. TeutenB,1417000.0,Training,MID
264369,M. Fredes,470650.0,Training,MID
269950,M. Holíček,398000.0,Training,MID
260860,R. KodamaCF,364750.0,Training,MID
231571,J. Lucumí,3068000.0,Training,MID
184410,A. Murgu,2374000.0,Training,MID
279548,C. Olmedo,871500.0,Training,MID
270134,L. Mazza,304000.0,Training,MID
269675,V. Preininger,542050.0,Training,MID
266062,G. Marinos,975000.0,Training,MID
246295,O. Herrera,823900.0,Training,MID
279716,H. Hoseth,544000.0,Training,MID
270711,I. Camara,524750.0,Training,MID
255930,B. Garrity,733750.0,Training,MID
251662,A. Casar,1691000.0,Training,MID
278981,N. Njalla,1199000.0,Training,MID
180819,A. Lallana,1354500.0,Training,MID
251306,A. Randell,2793000.0,Training,MID
256383,S. Tounekti,974500.0,Training,MID
271265,E. Austbø,850250.0,Training,MID
262642,Z. Amdouni,4846000.0,Training,MID
245597,Víctor Gómez,10332700.0,Training,MID
271833,E. Çokaj,1907000.0,Training,MID
277143,R. Segno,886750.0,Training,MID
263694,R. Montes,893750.0,Training,MID
264675,J. Dickman,275000.0,Training,MID
239763,E. Zhegrova,27525900.0,Training,MID
272025,Violeta Quiles,905550.0,Training,MID
225295,A. Palazzi,590500.0,Training,MID
272956,A. Toledo,1824000.0,Training,MID
274255,A. Alanoca,496000.0,Training,MID
266409,Leandro Neto,348000.0,Training,MID
272705,N. Mawene,774250.0,Training,MID
263672,E. Achouri,3790000.0,Training,MID
241650,J. Lahne,671750.0,Training,MID
267888,C. Sosa,1157750.0,Training,MID
263718,F. Paradela,965000.0,Training,MID
264867,A. Gattermayer,1100000.0,Training,MID
263164,S. Al Shamsi,337000.0,Training,MID
239529,F. Onyeka,2997000.0,Training,MID
157392,B. Assou-Ekotto,541250.0,Training,MID
261219,B. Fernández,451750.0,Training,MID
225629,T. Valls,1906000.0,Training,MID
200521,T. Ince,914000.0,Training,MID
265558,T. Singh,82800.0,Training,MID
268805,D. Jean Jacques,3343000.0,Training,MID
276638,A. Onyegbule,402500.0,Training,MID
274016,M. Verdún,569000.0,Training,MID
270148,A. Lemonnier,3574300.0,Training,MID
269129,Zhang Junye,88100.0,Training,MID
254648,D. Vicente,676500.0,Training,MID
265412,H. Vale,1698000.0,Training,MID
234051,A. Afif,5410000.0,Training,MID
257307,N. Bätzner,1382000.0,Training,MID
267613,D. Kreiker,523250.0,Training,MID
264831,C. Wheeler,315800.0,Training,MID
263696,G. Vega,950000.0,Training,MID
72070,D. O'Brien-Brady,400000.0,Training,MID
266450,T. Kalinauskas,327000.0,Training,MID
253036,N. Mbuku,4187000.0,Training,MID
279247,D. Spătaru,324750.0,Training,MID
263328,O. Green,190300.0,Training,MID
205192,Denis Suárez,5239000.0,Training,MID
273744,G. Pajarez,475000.0,Training,MID
266377,Y. Kajiura,307000.0,Training,MID
268443,D. Gore,849250.0,Training,MID
203551,A. Florenzi,4039590.0,Training,MID
277377,C. Micovschi,949250.0,Training,MID
272312,P. Gogoi,275000.0,Training,MID
212153,R. Gagliardini,2160000.0,Training,MID
